source1_entity_id	matched_entity_ids
S1-778930127	S2-578763761,S2-132978910,S2-649517800,S3-240405347,S3-307922142,S3-368011417
S1-779780884	S2-963981988,S2-437677853,S3-514518405
S1-779954871	S2-317665841,S2-812505364
S1-780092080	S2-439680832,S2-300477230,S3-629435241,S3-580182283
S1-780189346	S2-582090526,S3-825532605,S3-258463183
S1-780804859	S2-824950819,S3-820881663
S1-781048233	S2-383624316,S2-486325875,S3-592262902
S1-781103531	S3-371387949,S3-124985388
S1-781264920	S2-329213774,S2-847623484,S3-36824892
S1-782527730	S2-511887996,S3-628888339,S3-874075047
S1-782879077	
S1-78362278	S2-441369548,S3-708312671,S3-76099992,S3-618642985
S1-783699662	S2-453268549,S2-822831674,S2-650394364,S2-178516446,S3-891033883,S3-207234517,S3-761344806
S1-784006004	S2-374434184,S3-96388313
S1-784144577	S2-248363578,S2-989068026,S3-865162688,S3-156308394
S1-784327453	S2-633848675,S2-692329443,S3-233177777
S1-784435931	S2-462583013,S3-94812651,S3-47315576
S1-784474965	S2-503278727,S2-70783683,S3-605632940,S3-82444353,S3-128460522
S1-784555375	
S1-784973933	S2-508973032,S2-154348047,S3-901586764,S3-744867054,S3-999005331
S1-785045662	S2-674367397,S2-962941240,S3-22848829,S3-472701425
S1-785596927	S2-945178830,S2-647664053,S3-207472608,S3-39781502,S3-110844528
S1-785731389	S2-621065636,S2-450719228,S2-756901515,S3-360245584
S1-786394724	S2-787416921,S2-877902932,S2-776278638,S3-513058449,S3-859831933
S1-786913296	S2-802279370,S2-207732214,S2-83410438,S3-59790215,S3-989984158,S3-152704099
S1-786940733	S2-425122641,S2-747917583,S2-835450553,S2-769449726
S1-786985867	
S1-786987838	S2-624875831
S1-787009435	S2-613271094,S3-106697507,S3-850950911,S3-94741484
S1-787719241	S2-858354524,S3-703197377
S1-787776209	S2-853050643,S2-41922818,S2-327481681,S3-27419945,S3-112060410
S1-788224716	S2-966500811,S3-61950744
S1-788303618	S2-552478307,S3-724005512,S3-506202222,S3-157889911,S3-372874178
S1-789288478	S2-745250456,S2-184546156,S2-959497292,S2-567331621
S1-790068274	S2-26805339,S2-198879589,S3-278518013,S3-807769181
S1-790108889	S2-734183474,S3-807007721
S1-790598760	S2-749113346,S2-984236088,S3-237380605,S3-47043354
S1-791219581	S3-517132792
S1-792174639	S2-222551370,S2-779821012,S2-800318557,S3-977455618,S3-379199445
S1-792481942	S2-843821182,S3-592090106,S3-722810593
S1-792705717	S2-105866597,S2-603915580,S3-750701606,S3-252526966,S3-887582565
S1-792872528	S2-537622018,S3-386494024
S1-792896996	S2-332313561,S3-752590254,S3-755276261,S3-246043699
S1-794060112	S2-126992026,S2-25829092,S3-587151779,S3-781420623
S1-795093736	S2-6573103,S2-445783914,S2-114456936,S3-326775102,S3-72033713
S1-796234929	
S1-796421498	S2-216890887,S2-602057050,S3-14934788,S3-327045131
S1-79664859	
S1-796744920	S2-80900756,S3-246462488
S1-797073110	S2-532347678,S3-920238950
S1-79721927	
S1-797337525	S2-775898493,S2-918473326,S2-197488254,S3-464059539
S1-797443313	S2-387062411,S2-465778517,S3-479726788
S1-797453242	S2-542190910,S2-814147029,S3-786914043,S3-865263494,S3-40377827,S3-276412206
S1-797816408	S2-935964298,S2-295839525,S3-793195542
S1-79836286	
S1-798705024	S2-700116064,S3-563181024
S1-799097253	S2-633151184
S1-800159218	S2-812573948,S2-112494848,S2-27900343,S2-239575076,S3-902354300,S3-107527711
S1-800301400	S2-721685553,S2-476753419
S1-800766628	S2-631100383,S3-788883776,S3-93223835
S1-801289176	S2-115544728,S3-699672063,S3-761267408,S3-64785079
S1-802535179	S2-112894591,S3-770184671,S3-415785756,S3-802505729,S3-867493275
S1-802842698	S2-578745332
S1-8030498	S2-216665247,S2-358514596,S2-227297774,S3-36956281
S1-803160097	S2-734685354,S2-399026414,S3-557276971,S3-164793220
S1-803297813	S2-318486847,S3-547830535
S1-80386057	S2-420806371,S3-948477587,S3-864454032
S1-805270858	S2-228020186,S2-502732787,S2-255747426,S3-344082990
S1-805319803	S2-780112789,S2-533735008,S2-134516401,S3-667879692
S1-805372569	S2-562573034,S2-812682431,S3-427242675,S3-405030790
S1-805465027	S2-293488780,S3-273994143,S3-145598473
S1-805836305	
S1-806032435	S2-638825769,S2-627638258,S3-985223860,S3-673392834,S3-967353955,S3-685621601
S1-806485693	S2-764286034,S3-104773719
S1-806813364	S2-609994357,S2-47473437,S3-28782899
S1-807049666	S2-343269869,S3-154452558,S3-427839106
S1-807131356	S2-72123739,S2-429981902,S3-139232892,S3-494893775
S1-807921690	S2-692498505,S3-429309134,S3-26104709,S3-356535504
S1-807990988	S2-109410959,S3-378195972,S3-359179503
S1-808229884	S2-393731467,S2-240844966,S2-424936061,S3-973629095,S3-47514686,S3-955342617
S1-808981190	S2-699967288,S2-889808207,S2-558170456,S3-887495482,S3-209978757,S3-100029474,S3-849284834
S1-809138928	S2-708587149,S3-488714099,S3-700960689,S3-850274613
S1-809240291	S2-176793659,S2-998866703,S3-158846260,S3-450271183,S3-665830064
S1-809282469	S2-88584993,S2-290477429,S2-813146822,S3-246491035
S1-80983688	S2-337028542,S2-497280540,S2-373967240,S3-941220829,S3-615975009
S1-809883172	S3-276312038,S3-492766841
S1-809884762	S2-121128245,S2-639620899,S3-386906086,S3-218866317
S1-810086292	S2-977811485,S2-616033211,S2-684965383,S2-475599354,S3-667802512
S1-810150027	S3-197087738,S3-696931712
S1-81039617	S3-294515171
S1-810734839	S2-119011500,S3-867569716,S3-244783304
S1-810776573	S2-335211962,S2-852490278,S3-125689054,S3-237702539,S3-38769884
S1-810919651	S2-635115096,S2-491159600,S2-518079811,S3-444930138
S1-810962623	S2-210381624,S2-571700196,S3-890718422,S3-581048467,S3-625469386
S1-811364114	S2-719914304,S2-751114576,S3-43843035,S3-308400357,S3-792203040
S1-811600560	S2-767882936,S3-448362519,S3-920996654,S3-144509313
S1-811904920	S2-684810181,S2-181063137,S2-65214894,S3-72575721,S3-268892150
S1-812149828	S2-550806779,S3-445489875
S1-812274502	S2-587004569,S2-802250107,S2-679670109,S3-373743304
S1-812739621	S2-77460929,S3-221106393,S3-716500687,S3-225971819
S1-813025320	S2-485802307,S2-256587572,S3-473009123,S3-836184904,S3-721419505
S1-813170327	S2-574606516,S3-951679223
S1-813313819	S2-29061213,S2-122571934,S3-971220964,S3-480835936
S1-813635296	S2-826216473,S2-892370320,S3-618299271,S3-727275457,S3-840673739
S1-814226008	S2-780551598,S3-261469038
S1-814379016	S2-755960626,S2-135397180,S2-126342161,S2-55268367,S3-996857985
S1-814453621	S2-529399902,S2-724040262,S3-615288442
S1-815311884	S2-614252260,S2-750173254,S3-882568270,S3-268475809
S1-815859580	S2-944218671,S2-304485776,S2-838569717,S3-653729434,S3-826061618,S3-146925744
S1-816276493	S2-12142227,S3-744044534,S3-10253337,S3-479142569
S1-816603992	S2-332192401,S2-311459046,S2-750921719,S2-206295379,S3-756599047
S1-817145938	S2-868890712,S2-623383145,S3-190523386
S1-817528443	S2-26225500,S2-396641393,S3-115176721
S1-818320211	
S1-818562010	S2-879432257,S3-576769002,S3-374862975,S3-751063626,S3-975155347
S1-818654914	S2-994700759,S2-542214245,S3-571886954,S3-448626983,S3-405614190,S3-802002715,S3-31454136
S1-818888308	S2-721486333,S3-384522406,S3-530477995,S3-642599190,S3-912492395
S1-819219648	
S1-819320296	S2-978157066,S3-881089743,S3-485534086,S3-24940906
S1-819543364	S2-681113457,S2-698566187,S3-395811222,S3-77329533
S1-819980199	S2-946024273,S3-761303907,S3-626618436
S1-820932784	S3-788075538,S3-820340289
S1-82116945	S2-122445707,S2-24170980,S2-318999135,S3-80610829
S1-821224291	S2-403506738,S3-803724907,S3-94785252
S1-821305941	S2-247621649,S2-899146711,S2-242367827,S3-877794307,S3-842747004,S3-129229237,S3-288507763
S1-821974326	S2-632637273,S2-801655569,S3-594936134,S3-497800583,S3-181802317,S3-370698448
S1-822087158	S2-420347037,S2-609281890,S3-776441597
S1-822243995	S2-853325775,S3-983490974,S3-310852934
S1-822548240	S2-311952042,S3-278089488,S3-788054641
S1-823691936	S2-362017970,S3-386417737
S1-823741381	S2-721918476,S2-58990080,S3-559310547,S3-741560270
S1-823862117	S2-191289880,S2-323253468
S1-82389662	S2-123047957,S2-15857579,S2-286131180,S3-746494338,S3-939939893,S3-892029670
S1-824514388	S2-699677626,S2-61432988,S3-593553698,S3-906273391,S3-777240933
S1-824593688	S2-74520408,S3-848722920
S1-824750735	S2-904610177
S1-825385187	S3-674583547,S3-48546368
S1-825411169	S2-557996746,S2-549273139,S3-694044969,S3-696894033
S1-825527650	S3-543902227,S3-500507302,S3-577458674
S1-825683224	S2-886637478,S2-704890556,S3-722768074,S3-860421839,S3-134314470,S3-476484520,S3-2590445
S1-825828879	S3-57966439
S1-826880522	S2-129185477,S3-176899673
S1-827023077	S2-74072076,S3-357531250
S1-827088167	S2-41973808,S2-626107575,S2-423063025,S2-829513036,S2-477219771,S3-871383455,S3-535386585
S1-827404843	S2-915624183,S3-918035374
S1-827502630	S2-714881280,S2-652594539,S2-17259492,S3-758026588,S3-497838985
S1-828081772	S2-409234157,S3-407969490,S3-592037078
S1-828114451	S2-513887841,S2-232007917,S3-35318328
S1-828621597	S2-712657109,S2-479378836,S3-777125389,S3-450060883
S1-829050368	S2-813301668,S3-165297369,S3-409927318,S3-817864615
S1-829629377	S2-856483355,S2-464570451,S3-414743149
S1-830650781	S2-352189198,S3-622834834
S1-8306734	S2-252854639,S2-827905395,S2-846627970,S2-638342275,S3-510459934,S3-890883648,S3-903381073
S1-830776667	S2-700717343,S2-824357833,S3-51066195,S3-342033400,S3-985901686
S1-830900508	S2-121268555,S3-291558617
S1-831117469	S2-822556987,S2-39463678,S3-365366870
S1-831381976	S2-851380020,S2-536929015,S2-439715372,S2-894949100,S3-42382256,S3-329531652,S3-291217979
S1-831407036	S2-762858172,S3-804786640,S3-779205248,S3-465050822
S1-831456529	S2-383835776,S3-329776460,S3-93939404,S3-894138821,S3-212295443
S1-831727591	S2-979148634,S2-963200635,S3-20878953,S3-341081856
S1-832639493	S2-556250683,S3-67246076,S3-859129736,S3-683084359,S3-817901827
S1-832809894	S2-517737342,S2-822290139,S3-454269972
S1-833195011	S2-58303877,S3-967856082,S3-418828084,S3-144576601
S1-833268125	S2-882047184,S2-81113534,S2-167701545
S1-833899481	S2-932400894,S3-353582639,S3-383865732,S3-64061591
S1-833904625	S2-397797935,S2-572451939,S2-52522929,S3-323111361,S3-499043255,S3-254756275
S1-833953203	S3-658800003,S3-283385605
S1-83402127	S2-66250431,S2-272290151,S2-634293946,S2-842916378,S3-608771162,S3-932443946
S1-834741452	S3-930520511,S3-268467736,S3-551333270
S1-83476125	
S1-834864420	S2-439776720,S2-503381842,S2-873433740,S2-651524412,S3-857179791,S3-692422930,S3-412507701,S3-89638034
S1-834902868	S2-480239938,S3-836790724,S3-385444934,S3-29537311,S3-411025324
S1-834925961	S2-7755580,S3-464154119,S3-241987131
S1-83534470	S2-293156537,S3-917342907
S1-835727132	S2-910837367,S3-76635255
S1-835747291	S2-661564098,S2-897130762,S2-229145917,S3-932295144
S1-836296604	S2-589881795,S3-286106440,S3-785125427,S3-357515885
S1-836720513	S2-309579138,S2-919500367,S2-54944062,S3-558122737,S3-670037219
S1-83679816	S2-912532342,S2-779517126,S2-730273661,S3-463288800,S3-405978591,S3-86915556
S1-837458454	S2-914308752,S3-977580957
S1-837523160	S2-625381503,S2-573481806,S3-456585991
S1-837542024	S2-628363363,S2-99354847,S2-9209243,S3-404575689
S1-837569907	S2-448320752,S2-645647395,S3-590245039
S1-837652863	S2-79410728,S3-548232818,S3-187667100,S3-708590293
S1-837967059	S2-16238459,S2-385282626,S3-757675188,S3-240353148
S1-838131493	S2-566289589,S2-102878068,S2-870787799,S3-517959551,S3-748797246,S3-521747762,S3-262620640
S1-838440848	S2-999281875,S3-413087318
S1-838870863	S2-423365706,S2-2065988,S3-779858601,S3-658367585,S3-786605790,S3-801184026
S1-838913747	S2-891526111,S2-556897190,S3-708881960,S3-206913276,S3-618373076,S3-345616281
S1-839027913	S2-501866869,S3-818830238,S3-323018721
S1-839132383	S2-755517043,S2-654625655,S2-189428245,S2-820114399
S1-839132496	S2-135902629,S2-302388709,S3-840812804,S3-623393251
S1-839336653	S2-60561143,S3-775670348,S3-886455424
S1-839348084	S2-691979440,S3-4255718,S3-114150597
S1-839441458	S2-827118610,S3-672539496,S3-351499481,S3-818981234,S3-388687406
S1-839680533	S2-794999316,S2-267062728,S2-166266175,S2-752175640,S3-998317620,S3-959662523,S3-892087197,S3-723503170
S1-840021103	S3-870229489,S3-150512306,S3-555989566,S3-787797948,S3-969028035
S1-84017783	S2-34527223,S2-603838695,S3-333038457,S3-905055899,S3-206996267,S3-790261978,S3-297325539
S1-840985760	S2-969072732,S2-122356299,S3-256347452,S3-544919748
S1-841262640	S2-12974842,S3-334244367,S3-880181351
S1-841516809	S2-785819744,S3-713973839,S3-595165259
S1-841818002	S2-546593904,S2-169994855,S3-11050411
S1-841824519	S2-708330202,S2-412558470,S3-362025829,S3-307845599
S1-842019434	S2-161097838,S3-979700446,S3-151921058
S1-842996937	S2-614593857,S3-539631228,S3-703393271
S1-843179540	S2-474099966,S2-991925876,S2-437941242,S3-411927854,S3-775857408
S1-843199788	S2-629466393,S2-659469104,S2-955174524,S2-934398537,S3-162843413
S1-843207570	S2-391145901,S2-43081645,S2-375149411,S3-394415378,S3-881446605
S1-843288007	S2-570131310,S2-815876096,S3-854644248,S3-897019038
S1-843338624	
S1-843365595	S2-851165631,S3-965971109,S3-528004184
S1-843400203	S2-265735629,S2-586185516,S2-589599657,S2-159429581,S3-227768476,S3-233432275,S3-162104419
S1-843414379	S2-831404695,S3-654256733,S3-533877578
S1-844770393	S2-577251835,S3-479953326,S3-232558403
S1-845355596	S2-297355571,S2-470970688,S3-965409243,S3-450519696
S1-84540973	S2-167124257,S3-636020631,S3-840703614,S3-185929397
S1-845429639	S2-75830124,S2-203239164,S3-873072638,S3-420758671,S3-612683285,S3-882421800
S1-845522274	S2-250512226,S2-319049444,S3-205467537,S3-127091046,S3-310770759,S3-972593387
S1-846265901	S3-493593268
S1-846409834	S3-87984761,S3-821505836
S1-84668021	S2-706975881
S1-846905115	S2-783759362,S2-974987008,S2-971627134,S3-838016140
S1-847347269	S2-681334894,S2-869028410,S2-257762746,S2-534332374,S3-535116618,S3-227455433,S3-107576086
S1-847783698	S2-934719773,S2-340635388,S2-886716528,S3-848853819,S3-154148380,S3-553813877
S1-848269777	S2-211347014,S2-244516275,S3-734791574,S3-40116436,S3-157474807
S1-848624571	S2-142576020
S1-848967441	S3-748035818,S3-569750090,S3-644563866,S3-961217715
S1-849023530	
S1-849268824	S2-327046770,S2-4447119,S3-761577436,S3-952308592
S1-84953270	S2-244098330,S3-144959840,S3-505615638
S1-849751400	S2-523113512,S3-448921985,S3-914349131,S3-374638049
S1-849886484	S2-797712442,S2-342148922,S3-279365748
S1-851051313	S2-102743925,S2-616064436,S3-590110449,S3-863114139,S3-60530210,S3-853781828
S1-851561727	S2-58648379,S2-591957648,S2-817576541,S3-894399054,S3-771504499
S1-852416933	S2-867117926,S2-895660460,S3-199941860,S3-444613247
S1-8527176	S2-275328984,S2-409872551,S3-945014001,S3-333081451,S3-370338836
S1-852814239	S2-825593787
S1-853515629	S2-978877003,S2-650648581,S2-767290837,S3-960692911,S3-300634460
S1-853519891	S2-214035823,S2-265965115,S3-112834985,S3-601446770,S3-524991145
S1-853829630	S2-192165102,S2-548450721,S2-199320615,S3-578200430
S1-854054479	
S1-854063113	S2-314605924,S3-274133370
S1-854087923	S2-715870395,S2-412155055,S2-198613424,S2-189779746,S3-996303980,S3-855426972,S3-369963516,S3-631557371
S1-854477765	S2-964338873,S2-437862720,S2-35929414,S3-978477103
S1-854479723	S2-391336185,S3-667106263,S3-940974316
S1-855777661	S2-470912673,S2-519718887,S2-35327393,S3-979956009,S3-994585491
S1-85595248	S2-426625753,S3-539460844,S3-617121459
S1-856054544	S2-2337362,S3-497590689,S3-913566942
S1-856168670	S2-647179457,S3-779451178,S3-223975181
S1-856211419	S2-224725818,S2-5304756,S2-13330346,S2-282720221,S3-721017005,S3-776523861
S1-856455595	S2-696688624,S2-550959858,S3-790898954,S3-507243341
S1-856522775	S2-269803983,S2-776365599,S3-37729489,S3-870160908
S1-856630745	S2-230228787,S2-901784462,S3-196354912
S1-856682525	S2-566232174,S2-229037590,S2-262611417,S3-364985468,S3-903948259
S1-856896940	S2-789110666,S2-364231883,S3-47072592,S3-266810409
S1-857232066	
S1-857258432	S2-587159483,S3-697289354
S1-858227616	S2-660302087,S2-841214454,S2-835689810,S3-431060597,S3-659543809
S1-858399873	S2-203648455,S3-985704153,S3-400810306
S1-858598167	S2-599574684,S3-109147973,S3-98061682
S1-858859994	
S1-859087027	
S1-859149139	S2-536428345,S2-315913975,S3-662639978
S1-859649679	S3-398927335,S3-929487580
S1-859755952	S2-715197909,S3-487391172,S3-569005500
S1-859846452	S2-547367536,S2-127544002,S3-943746989,S3-843000731,S3-212154961
S1-860418255	S2-35748681,S2-986705579,S2-117975400,S3-99625301,S3-827718285,S3-121672349
S1-860698976	S2-954747351,S2-997924870,S3-589833855
S1-860787094	S2-48817210,S3-274156141
S1-861009388	S3-151327758
S1-861551698	
S1-8618003	S2-827571404,S2-782268889,S2-853326060
S1-86193757	S2-873213522,S2-549003928,S3-15613185,S3-464768072
S1-86238158	S2-143882982,S2-256128343,S3-431919812
S1-862712171	S2-905428491,S2-206209826,S2-974735869,S2-926902571,S3-345210508,S3-793258563,S3-877969825
S1-863873241	S2-257167232,S3-131721676,S3-346407755,S3-879674866,S3-894401000
S1-863956904	S2-883141766,S2-860505120,S3-993272001,S3-857558643,S3-487491487
S1-863997012	S2-228675726,S2-298130348,S2-292633614,S3-625988849
S1-86431758	S2-521770382,S3-549099816,S3-447497751
S1-86441125	S2-581061201,S2-425523866,S2-548486958,S3-363640650,S3-168671974,S3-95863556,S3-413464455
S1-864524700	S2-605002699,S2-619430326,S3-977992171
S1-86515448	
S1-865704860	S2-425840854,S2-938788648,S3-868649926,S3-313047310,S3-355650906,S3-792938654
S1-865781907	S2-558434759,S2-34879381,S2-583397842,S3-220782585
S1-865801460	S2-974530474,S2-708930791
S1-865816013	S3-485151156,S3-514143521
S1-866741616	S2-585650677,S3-673388311
S1-867117724	S2-111990908,S2-99777232,S2-120423309
S1-867212465	S2-249271409,S3-895130740,S3-771404980,S3-322958314
S1-867564996	S2-63602820,S2-705119065,S2-542010154,S2-732787654,S2-275769264,S3-205778486,S3-829356887
S1-867672249	S2-71609308,S3-43010272,S3-632096639
S1-867942611	S2-373316191,S3-344838458
S1-867998778	S2-648058432,S2-126598464,S3-807085228,S3-218494948
S1-86827498	S2-237173828,S3-376274076,S3-279478878,S3-196966604,S3-490730489
S1-86843521	S2-848928551,S2-440154835,S3-702949791
S1-868534636	S2-102009837,S3-828041254,S3-816866891,S3-701467166
S1-869233568	S2-454780592,S2-963278400,S2-853505388,S3-640031762
S1-869319064	S3-790191261
S1-869738580	S2-188981984,S2-847593568,S3-599096510
S1-870157197	S2-757069892,S2-617998790,S3-383043852
S1-871380077	S2-839466792,S2-639481062,S3-214287859,S3-112746484,S3-426826515,S3-430060456
S1-871785372	S3-461504388,S3-196362105
S1-872398160	S2-578029732,S2-73733731,S3-723390970,S3-388265487,S3-992989471
S1-873753008	S2-90195571,S2-121685326,S2-868957576,S2-949102909
S1-873774367	S2-280766428,S3-564158077,S3-531522292,S3-377266751
S1-873926976	S2-960592960
S1-87468421	S2-733404434,S2-601414637,S3-655528314,S3-783099856,S3-839866897
S1-874808541	S2-693799896,S2-369598468,S2-146265770,S3-275214725,S3-439442470,S3-257871610
S1-874835917	S2-709925225,S2-616046662,S2-66425781,S2-956474455,S3-184231149,S3-448100807
S1-875055228	S2-74536262,S2-71826401,S3-2862242,S3-311548305,S3-9213199
S1-875191914	S2-997756846,S2-730386403,S2-30774651,S3-941251931,S3-464017257,S3-17125433
S1-87528960	S2-724840879,S3-616431002,S3-76445043
S1-875452933	S2-236982501,S3-330505084,S3-847194701,S3-323166798
S1-875565655	S2-889209938,S3-364775125
S1-875918918	S2-584779158,S2-965053021,S2-273505714,S2-255067087,S2-395270903,S3-596994696,S3-754626416,S3-967195838,S3-773217236
S1-875966477	S2-802102314,S3-835120961
S1-876109868	S2-956809272,S3-431994956,S3-379604192,S3-585391791,S3-671202939,S3-497078838
S1-876163303	S2-657019590,S2-48107088,S2-232590123,S3-984952530
S1-876382213	
S1-876506471	
S1-87673236	S2-473281503,S2-956540179,S2-228913483,S3-435717051,S3-459424346,S3-197111707
S1-876907974	S2-431541070,S2-185253486,S3-972231128
S1-876916368	S2-994168459,S3-877739558
S1-877123595	S2-831469121,S2-652273828,S3-463402863,S3-402727371
S1-877250577	S2-780578205,S2-165232913,S3-820830441,S3-777455192
S1-877371536	S2-264587667,S2-717631183,S2-674600236,S3-362922408
S1-877521245	S2-194112727,S2-972355704,S2-620079584,S3-48259375,S3-180354467,S3-268024356
S1-877792801	S2-987807449,S3-349250100
S1-878217034	S2-675254935,S2-14589744,S3-182528496,S3-763838739
S1-878533471	S2-793533943,S3-521488495,S3-277913303
S1-878786813	
S1-880384829	S3-322748497,S3-637560385
S1-880390836	S3-993103047
S1-880561678	S2-130875855,S3-58751681,S3-143280710,S3-906013436
S1-880597982	S2-301909329,S2-198148317,S2-61921418,S3-125420906,S3-348598808,S3-908504328
S1-880798252	
S1-881023547	S2-360633734,S2-690227057,S2-455953929,S3-446379890,S3-54164818,S3-457543564
S1-881299166	S2-148608766,S2-714855270,S3-640952762,S3-800459668,S3-368069135,S3-129121239
S1-881307893	
S1-881479733	S2-427613199,S2-946876207,S3-317678714,S3-591853542,S3-655428015
S1-881597990	S2-447517242,S3-59527790,S3-744730971,S3-969050972
S1-882286956	S2-389442129,S2-606691458,S3-583753596,S3-881900553,S3-732300308
S1-882544780	S2-33364696,S3-979833501,S3-473310064,S3-208405017
S1-88259379	S2-401528231,S3-509824105,S3-747989983
S1-88307124	S2-610048427,S2-933345792,S2-357582639,S3-979326327
S1-883293945	S2-798039672,S2-323321366,S3-20731005,S3-163271648,S3-950633779
S1-883367844	S2-356238942,S2-873817870,S2-191776745,S2-870465491,S3-800534082
S1-883760053	S2-619267810
S1-883825532	S2-685074324
S1-884275601	S3-318981526
S1-884348868	S2-654281048,S2-764598618,S2-548832581,S3-350598949,S3-64943800,S3-17379925,S3-98205257
S1-884351482	S2-393692597,S2-405969718,S3-130229744,S3-894358799,S3-662705663
S1-884526854	S2-27523791,S2-739464260,S3-800432422
S1-884571086	S3-630291161
S1-885746969	S2-589541871,S2-333540913,S3-958157275,S3-878510945
S1-885988979	S2-55989037,S2-439326583,S2-44330691,S3-52818672
S1-886373239	S2-803298761,S2-284718833,S3-289702707,S3-928920096
S1-886381285	S2-930678566,S2-361019153,S2-814405422,S3-408286960
S1-886440634	S2-411253879,S3-122324004
S1-886534800	S2-319306554,S3-623680231,S3-447199008,S3-781206851
S1-886551786	S2-64446552,S2-4142539
S1-886701315	S3-120955522,S3-150054676,S3-458014581
S1-887529676	S3-978500574,S3-386970864,S3-719258029
S1-887644675	S2-831089312,S2-325484754,S3-33904695,S3-920866762
S1-888168806	S2-317463800,S2-282771324,S3-898121176,S3-554209354
S1-888480952	S3-336892737,S3-646322066
S1-888728503	S2-956107214,S2-684996088,S3-109760215
S1-889372471	S2-714679232,S2-349484706
S1-889892920	S2-287569488,S2-128133003,S2-536254830,S3-772213140
S1-890064969	S2-834250549,S2-389472840,S2-710707076,S3-752294701
S1-890237042	S2-243586118,S3-886603461
S1-890815658	S3-144497243
S1-890823887	S2-223216806,S3-521290915
S1-891495594	S2-141681315,S3-313210978,S3-895340746
S1-892236833	S2-371079433,S2-736348556,S3-433939171,S3-798281261
S1-892275036	S2-528764040,S2-188430888,S3-754937207
S1-892324295	S3-514971547,S3-320226641
S1-8924690	S2-22170883,S3-410415658,S3-993224562
S1-892718533	S2-963457819,S2-992251572,S2-707953662,S3-486123603
S1-892739871	S2-487802918,S3-521282332,S3-362197035
S1-892903013	S2-144169620,S3-707351514
S1-892952625	S2-314971829,S2-249655095,S2-494615324,S3-272930521,S3-860164513
S1-893452805	S2-806611408,S3-813122915
S1-893763030	
S1-893975055	S2-593658621,S3-223304619,S3-614873326
S1-894269774	S2-369535625,S3-573723665,S3-372466094,S3-134557927,S3-633158653
S1-894306869	S2-121599850,S3-767540291,S3-405463674,S3-929645968
S1-894940798	
S1-895531389	S2-461083137,S2-155647822,S3-206401112,S3-546138393,S3-287471998
S1-895602816	S2-795167029,S2-495815235,S2-102285263,S3-118656129
S1-895859577	S2-148496167,S2-483859660,S3-317961271,S3-430001989,S3-91741797,S3-801221662
S1-896507413	S2-220447747,S2-505379864,S3-597887235,S3-20014743
S1-896888838	S2-796639991,S3-704900238,S3-316458862
S1-897587678	S2-541267192,S2-824443530
S1-897867237	S2-920993775,S3-106766489
S1-898345403	S3-154585554,S3-312038537
S1-898352747	
S1-898367677	S2-882740925
S1-898931841	S2-318375968,S2-615701821,S2-168698311,S3-73965673
S1-899883051	S2-827184953,S3-388460873,S3-848419959,S3-831772950
S1-900266870	S2-494407778,S2-367315504
S1-900353540	S2-504924278,S2-319015736,S3-170195323
S1-900817625	S2-257282924,S2-750439811,S2-63988745,S2-133148977,S3-189773454,S3-784910890,S3-772786324,S3-301743389
S1-90117352	S2-12719867,S2-752099654,S2-764621995,S3-465350021
S1-901201783	S3-599902438,S3-942670808
S1-901286612	S2-910529923,S3-85820406
S1-901635270	S2-347822698,S3-441314929
S1-902175732	S2-158087815,S2-224041343,S3-295451702
S1-902212841	S2-587547195,S2-732845460,S3-570396210,S3-105714046,S3-791462026
S1-902419943	S2-743633240,S3-335902169
S1-902589656	S2-905677039,S2-362613237,S3-974447703,S3-620453736
S1-902720960	S2-617128524,S2-262824841,S3-230011961
S1-902829449	S2-783020394,S2-421579400,S3-715061360,S3-470838240,S3-647338374,S3-753093343
S1-902835502	S2-205853598,S3-927744978,S3-901516052,S3-803545325,S3-505968765
S1-902926281	S2-155816868,S3-752680533,S3-640678011,S3-590705581
S1-903065271	S2-284919547,S2-669272561,S2-867089810,S2-972431822,S3-297365434,S3-492880947,S3-948715117
S1-904113010	S2-145026357,S3-586326385
S1-904229556	
S1-904306643	S2-827738149
S1-904427575	S3-535981180,S3-839660473,S3-237423468
S1-904474730	S2-179569933,S2-158590835,S3-608861940,S3-631989629,S3-807064205
S1-904877068	S2-176640664,S2-647497204,S3-672332416,S3-671602422,S3-827858879,S3-442180129
S1-905068683	S2-7826398,S3-337709335
S1-905106256	S3-235644811,S3-493282980,S3-468668668
S1-905407945	S3-827044353,S3-279537626,S3-710469907,S3-344254693
S1-907000928	S2-105209540,S3-441034294,S3-678440918
S1-907002252	S2-582989162,S2-229790784,S2-58664509,S2-735030550,S2-481044955,S3-698631251
S1-907491220	S2-219040650,S2-65810203,S2-755095565,S2-505105179,S3-407749588
S1-908044271	
S1-908287291	
S1-908507613	S2-672009184,S3-647190469,S3-650760152,S3-583496868
S1-908800416	S2-168118183,S2-993815983,S3-506993631,S3-473341447
S1-909000833	S2-606471707,S3-656330624,S3-649751925,S3-735127267
S1-9095205	S3-527308411
S1-909865811	S2-26475862,S3-649663444,S3-551559998
S1-909908101	S2-933573431,S2-677144100,S3-262924298,S3-685711589,S3-191595378
S1-910304460	S2-843028669,S3-472183393
S1-910659520	S2-934015676,S2-475074856,S3-240344162,S3-662518335,S3-376539061
S1-910696326	S2-924998226,S2-268521296,S3-465415817,S3-743914325
S1-910862153	S2-222581102,S3-743239017
